timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,dist
1786377786.552808,-9.512,2.634,0.117,0.06,-0.01,-0.034,74.7,-41.55,41.7,118.0
1786377786.5528128,-9.495,2.739,0.208,0.049,-0.012,-0.057,73.95,-41.1,41.7,118.0
1786377786.5528176,-9.467,2.818,0.266,0.032,-0.012,-0.074,75.45,-41.1,42.0,118.0
1786377786.5528226,-9.371,2.804,0.364,-0.006,-0.046,0.059,75.45,-42.3,42.0,138.0
1786377786.5528271,-9.443,2.806,0.378,-0.022,-0.04,0.049,73.95,-40.65,42.75,138.0
1786377786.552832,-9.4,2.794,0.378,-0.03,-0.006,0.04,74.25,-41.85,42.0,139.0
1786377786.5528367,-9.239,2.555,0.089,-0.087,0.052,-0.004,75.75,-41.55,41.7,131.0
1786377786.5528412,-9.323,2.535,0.086,-0.071,0.054,-0.001,74.4,-40.95,41.1,148.0
1786377786.5528462,-9.316,2.504,0.187,-0.037,0.049,0.019,75.6,-41.25,42.3,148.0
1786377786.552851,-9.773,2.655,0.215,0.025,-0.029,0.016,75.45,-39.9,40.95,138.0
1786377786.552856,-9.613,2.744,0.297,0.011,-0.022,-0.004,75.15,-40.95,41.55,128.0
1786377786.5528607,-9.629,2.689,0.251,0.004,-0.013,-0.014,75.75,-41.85,41.25,128.0
1786377786.5528657,-9.184,2.732,0.072,-0.049,0.016,-0.032,74.4,-41.7,41.1,125.0
1786377786.5528708,-9.177,2.653,0.141,-0.04,0.024,-0.016,74.85,-41.25,41.55,126.0
1786377786.5528758,-9.175,2.679,0.093,-0.017,0.023,0.01,74.85,-41.25,41.1,126.0
1786377786.5528805,-9.357,2.737,0.261,-0.023,0.031,0.039,74.7,-41.1,41.25,137.0
1786377786.5528855,-9.29,2.717,0.261,-0.038,0.061,0.031,76.35,-40.5,40.8,137.0
1786377786.5528903,-9.388,2.677,0.275,-0.054,0.056,0.03,75.9,-39.3,40.35,111.0
1786377786.552895,-9.481,2.636,0.146,0.006,0.029,0.028,74.85,-40.5,40.35,128.0
1786377786.5529,-9.51,2.593,0.204,0.001,-0.034,0.037,75.0,-40.65,42.75,128.0
1786377786.5529046,-9.318,2.684,0.132,0.019,0.024,0.039,75.9,-40.2,39.3,136.0
1786377786.5529096,-9.352,2.899,0.256,-0.016,0.022,-0.038,75.15,-39.3,41.85,123.0
1786377786.5529144,-9.306,2.871,0.153,-0.031,0.027,-0.044,74.4,-39.75,40.8,123.0
1786377786.5529191,-9.29,2.818,0.168,-0.043,0.011,-0.03,75.45,-39.9,42.45,120.0
1786377786.552924,-9.299,2.72,0.177,-0.003,0.019,0.016,76.35,-40.2,41.55,132.0
1786377786.5529287,-9.371,2.835,0.134,-0.002,0.024,0.019,75.75,-41.55,42.45,132.0
1786377786.5529335,-9.397,2.772,0.187,0.013,0.026,0.014,77.1,-39.75,40.8,132.0
1786377786.5529382,-9.395,2.739,0.089,-0.013,-0.014,0.01,75.6,-40.5,40.35,127.0
1786377786.552943,-9.383,2.784,0.146,0.003,-0.006,0.001,75.15,-42.15,41.55,127.0
